age	distance	disease
middleage	150	NA
middleage	44	NA
middleage	151	NA
middleage	293	NA
middleage	11	NA
middleage	295	NA
middleage	242	NA
middleage	87	NA
middleage	21	NA
middleage	113	NA
middleage	135	NA
middleage	186	NA
middleage	259	NA
middleage	220	NA
middleage	43	NA
middleage	227	NA
middleage	91	NA
middleage	15	NA
middleage	190	NA
middleage	57	NA
middleage	173	NA
middleage	170	NA
middleage	107	NA
middleage	127	NA
middleage	102	NA
middleage	121	NA
middleage	285	NA
middleage	53	NA
middleage	172	NA
middleage	123	NA
middleage	299	NA
middleage	189	NA
middleage	156	NA
middleage	87	NA
middleage	46	NA
middleage	256	NA
middleage	68	NA
middleage	234	NA
middleage	68	NA
middleage	231	NA
middleage	135	NA
middleage	100	NA
middleage	159	NA
middleage	221	NA
middleage	256	NA
middleage	248	NA
middleage	122	NA
middleage	80	NA
middleage	216	NA
middleage	189	NA
middleage	110	NA
middleage	82	NA
middleage	212	NA
middleage	119	NA
middleage	105	NA
middleage	187	NA
middleage	77	NA
middleage	267	NA
middleage	294	NA
middleage	169	NA
middleage	84	NA
middleage	189	NA
middleage	165	NA
middleage	101	NA
middleage	204	NA
middleage	89	NA
middleage	232	NA
middleage	17	NA
middleage	102	NA
middleage	210	NA
middleage	259	NA
middleage	113	NA
middleage	58	NA
middleage	218	NA
middleage	19	NA
middleage	90	NA
middleage	219	NA
middleage	233	NA
middleage	52	NA
middleage	285	NA
middleage	126	NA
middleage	186	NA
middleage	199	NA
middleage	128	NA
middleage	199	NA
middleage	27	NA
middleage	127	NA
middleage	232	NA
middleage	71	NA
middleage	83	NA
middleage	185	NA
middleage	175	NA
middleage	62	NA
middleage	256	NA
middleage	156	NA
middleage	274	NA
middleage	260	NA
middleage	65	NA
middleage	90	NA
middleage	261	NA
middleage	202	NA
middleage	242	NA
middleage	266	NA
middleage	238	NA
middleage	280	NA
middleage	219	NA
middleage	217	NA
middleage	161	NA
middleage	184	NA
middleage	58	NA
middleage	261	NA
middleage	274	NA
middleage	177	NA
middleage	293	NA
middleage	107	NA
middleage	182	NA
middleage	120	NA
middleage	286	NA
middleage	234	NA
middleage	111	NA
middleage	32	NA
middleage	260	NA
middleage	63	NA
middleage	141	NA
middleage	127	NA
middleage	274	NA
middleage	294	NA
middleage	133	NA
middleage	90	NA
middleage	142	NA
middleage	94	NA
middleage	228	NA
middleage	210	NA
middleage	23	NA
middleage	278	NA
middleage	155	NA
middleage	222	NA
middleage	101	NA
middleage	171	NA
middleage	284	NA
middleage	163	NA
middleage	213	NA
middleage	287	NA
middleage	120	NA
middleage	93	NA
middleage	72	NA
middleage	110	NA
middleage	282	NA
middleage	186	NA
middleage	86	NA
middleage	284	NA
middleage	273	NA
middleage	292	NA
middleage	19	NA
middleage	115	NA
middleage	91	NA
middleage	187	NA
middleage	108	NA
middleage	57	NA
middleage	99	NA
middleage	193	NA
middleage	37	NA
middleage	54	NA
middleage	237	NA
middleage	127	NA
middleage	276	NA
middleage	71	NA
middleage	91	NA
middleage	187	NA
middleage	149	NA
middleage	279	NA
middleage	158	NA
middleage	28	NA
middleage	94	NA
middleage	118	NA
middleage	297	NA
middleage	167	NA
middleage	55	NA
middleage	185	NA
middleage	106	NA
middleage	24	NA
middleage	226	NA
middleage	238	NA
middleage	174	NA
middleage	258	NA
middleage	259	NA
middleage	289	NA
middleage	299	NA
middleage	81	NA
middleage	59	NA
middleage	119	NA
middleage	181	NA
middleage	202	NA
middleage	78	NA
middleage	110	NA
middleage	173	NA
middleage	144	NA
middleage	192	NA
middleage	67	NA
middleage	135	NA
middleage	37	NA
middleage	192	NA
middleage	58	NA
middleage	100	NA
middleage	84	NA
middleage	249	NA
middleage	155	NA
middleage	98	NA
middleage	31	NA
middleage	135	NA
middleage	155	NA
middleage	159	NA
middleage	117	NA
middleage	257	NA
middleage	35	NA
middleage	246	NA
middleage	280	NA
middleage	88	NA
middleage	101	NA
middleage	111	NA
middleage	90	NA
middleage	135	NA
middleage	275	NA
middleage	33	NA
middleage	92	NA
middleage	281	NA
middleage	261	NA
middleage	115	NA
middleage	170	NA
middleage	41	NA
middleage	73	NA
middleage	117	NA
middleage	21	NA
middleage	114	NA
middleage	53	NA
middleage	43	NA
middleage	292	NA
middleage	122	NA
middleage	233	NA
middleage	230	NA
middleage	106	NA
middleage	103	NA
middleage	44	NA
middleage	46	NA
middleage	214	NA
middleage	294	NA
middleage	142	NA
middleage	219	NA
middleage	116	NA
middleage	65	NA
middleage	204	NA
middleage	137	NA
middleage	48	NA
middleage	232	NA
middleage	257	NA
middleage	241	NA
middleage	234	NA
middleage	232	NA
middleage	284	NA
middleage	13	NA
middleage	32	NA
middleage	279	NA
middleage	80	NA
middleage	28	NA
middleage	289	NA
middleage	118	NA
middleage	176	NA
middleage	146	NA
middleage	198	NA
middleage	111	NA
middleage	228	NA
middleage	12	NA
middleage	20	NA
middleage	202	NA
middleage	285	NA
middleage	64	NA
middleage	165	NA
middleage	287	NA
middleage	273	NA
middleage	157	NA
middleage	196	NA
middleage	192	NA
middleage	207	NA
middleage	292	NA
middleage	65	NA
middleage	73	NA
middleage	71	NA
middleage	201	NA
middleage	268	NA
middleage	164	NA
middleage	69	NA
middleage	253	NA
middleage	98	NA
middleage	31	NA
middleage	286	NA
middleage	88	NA
middleage	291	NA
middleage	62	NA
middleage	203	NA
middleage	143	NA
middleage	116	NA
middleage	88	NA
middleage	132	NA
middleage	196	NA
middleage	230	NA
middleage	148	NA
middleage	242	NA
middleage	85	NA
middleage	24	NA
middleage	143	NA
middleage	75	NA
middleage	96	NA
middleage	163	NA
middleage	13	NA
middleage	201	NA
middleage	69	NA
middleage	294	NA
middleage	260	NA
middleage	108	NA
middleage	91	NA
middleage	229	NA
middleage	138	NA
middleage	186	NA
middleage	177	NA
middleage	117	NA
middleage	207	NA
middleage	113	NA
middleage	180	NA
middleage	183	NA
middleage	234	NA
middleage	193	NA
middleage	137	NA
middleage	62	NA
middleage	143	NA
middleage	38	NA
middleage	91	NA
middleage	89	NA
middleage	110	NA
middleage	150	NA
middleage	187	NA
middleage	162	NA
middleage	203	NA
middleage	181	NA
middleage	268	NA
middleage	285	NA
middleage	115	NA
middleage	183	NA
middleage	290	NA
middleage	211	NA
middleage	13	NA
middleage	159	NA
middleage	109	NA
middleage	178	NA
middleage	102	NA
middleage	216	NA
middleage	78	NA
middleage	211	NA
middleage	136	NA
middleage	35	NA
middleage	218	NA
middleage	121	NA
middleage	180	NA
middleage	263	NA
middleage	170	NA
middleage	54	NA
middleage	296	NA
middleage	30	NA
middleage	274	NA
middleage	77	NA
middleage	112	NA
middleage	66	NA
middleage	18	NA
middleage	106	NA
middleage	180	NA
middleage	132	NA
middleage	225	NA
middleage	110	NA
middleage	25	NA
middleage	143	NA
middleage	131	NA
middleage	115	NA
middleage	77	NA
middleage	131	NA
middleage	201	NA
middleage	50	NA
middleage	218	NA
middleage	284	NA
middleage	220	NA
middleage	224	NA
middleage	205	NA
middleage	96	NA
middleage	198	NA
middleage	27	NA
middleage	234	NA
middleage	21	NA
middleage	234	NA
middleage	176	NA
middleage	115	NA
middleage	227	NA
middleage	121	NA
middleage	154	NA
middleage	243	NA
middleage	201	NA
middleage	135	NA
middleage	231	NA
middleage	90	NA
middleage	55	NA
middleage	266	NA
middleage	236	NA
middleage	137	NA
middleage	41	NA
middleage	136	NA
middleage	249	NA
middleage	256	NA
middleage	205	NA
middleage	246	NA
middleage	277	NA
middleage	280	NA
middleage	107	NA
middleage	205	NA
middleage	205	NA
middleage	12	NA
middleage	215	NA
middleage	50	NA
middleage	148	NA
middleage	11	NA
middleage	57	NA
middleage	105	NA
middleage	129	NA
middleage	263	NA
middleage	250	NA
middleage	85	NA
middleage	219	NA
middleage	189	NA
middleage	154	NA
middleage	31	NA
middleage	120	NA
middleage	169	NA
middleage	222	NA
middleage	265	NA
middleage	236	NA
middleage	234	NA
middleage	257	NA
middleage	96	NA
middleage	195	NA
middleage	77	NA
middleage	39	NA
middleage	239	NA
middleage	72	NA
middleage	60	NA
middleage	91	NA
middleage	110	NA
middleage	295	NA
middleage	51	NA
middleage	95	NA
middleage	195	NA
middleage	27	NA
middleage	246	NA
middleage	164	NA
middleage	235	NA
middleage	203	NA
middleage	37	NA
middleage	214	NA
middleage	136	NA
middleage	258	NA
middleage	13	NA
middleage	165	NA
middleage	86	NA
middleage	221	NA
middleage	293	NA
middleage	209	NA
middleage	146	NA
middleage	104	NA
middleage	11	NA
middleage	154	NA
middleage	234	NA
middleage	288	NA
middleage	284	NA
middleage	176	NA
middleage	101	NA
middleage	258	NA
middleage	137	NA
middleage	229	NA
middleage	290	NA
middleage	146	NA
middleage	218	NA
middleage	293	NA
middleage	259	NA
middleage	263	NA
middleage	249	NA
middleage	110	NA
middleage	142	NA
middleage	223	NA
middleage	148	NA
middleage	285	NA
middleage	116	NA
middleage	224	NA
middleage	207	NA
middleage	99	NA
middleage	191	NA
middleage	243	NA
middleage	41	NA
middleage	122	NA
middleage	263	NA
middleage	50	NA
middleage	195	NA
middleage	61	NA
middleage	157	NA
middleage	173	NA
middleage	250	NA
middleage	192	NA
middleage	140	NA
middleage	30	NA
middleage	207	NA
middleage	100	NA
middleage	67	NA
middleage	179	NA
middleage	159	NA
middleage	254	NA
middleage	202	NA
middleage	216	NA
middleage	137	NA
middleage	153	NA
middleage	254	NA
middleage	78	NA
middleage	56	NA
middleage	251	NA
middleage	260	NA
middleage	165	NA
middleage	175	NA
middleage	72	NA
middleage	298	NA
middleage	235	NA
middleage	40	NA
middleage	138	NA
middleage	109	NA
middleage	83	NA
middleage	279	NA
middleage	296	NA
middleage	86	NA
middleage	60	NA
middleage	297	NA
middleage	291	NA
middleage	148	NA
middleage	152	NA
middleage	158	NA
middleage	194	NA
middleage	88	NA
middleage	11	NA
middleage	219	NA
middleage	35	NA
middleage	60	NA
middleage	265	NA
middleage	132	NA
middleage	157	NA
middleage	161	NA
middleage	152	NA
middleage	298	NA
middleage	24	NA
middleage	77	NA
middleage	150	NA
middleage	245	NA
middleage	212	NA
middleage	246	NA
middleage	109	NA
middleage	248	NA
middleage	260	NA
middleage	85	NA
middleage	219	NA
middleage	72	NA
middleage	197	NA
middleage	165	NA
middleage	253	NA
middleage	104	NA
middleage	260	NA
middleage	13	NA
middleage	212	NA
middleage	42	NA
middleage	93	NA
middleage	247	NA
middleage	290	NA
middleage	164	NA
middleage	216	NA
middleage	102	NA
young	175	NA
young	277	NA
young	20	NA
young	130	NA
young	281	NA
young	82	NA
young	67	NA
young	38	NA
young	58	NA
young	221	NA
young	186	NA
young	75	NA
young	218	NA
young	219	NA
young	128	NA
young	284	NA
young	27	NA
young	267	NA
young	152	NA
young	128	NA
young	196	NA
young	129	NA
young	83	NA
young	263	NA
young	235	NA
young	264	NA
young	176	NA
young	75	NA
young	232	NA
young	109	NA
young	203	NA
young	185	NA
young	50	NA
young	141	NA
young	138	NA
young	226	NA
young	92	NA
young	152	NA
young	134	NA
young	258	NA
young	17	NA
young	57	NA
young	43	NA
young	44	NA
young	48	NA
young	31	NA
young	130	NA
young	119	NA
young	55	NA
young	262	NA
young	100	NA
young	249	NA
young	87	NA
young	158	NA
young	19	NA
young	201	NA
young	241	NA
young	49	NA
young	193	NA
young	212	NA
young	161	NA
young	32	NA
young	175	NA
young	222	NA
young	87	NA
young	177	NA
young	271	NA
young	190	NA
young	264	NA
young	191	NA
young	232	NA
young	126	NA
young	173	NA
young	59	NA
young	136	NA
young	20	NA
young	151	NA
young	172	NA
young	193	NA
young	240	NA
young	183	NA
young	296	NA
young	67	NA
young	269	NA
young	150	NA
young	229	NA
young	227	NA
young	296	NA
young	297	NA
young	222	NA
young	274	NA
young	270	NA
young	22	NA
young	55	NA
young	59	NA
young	60	NA
young	96	NA
young	162	NA
young	133	NA
young	93	NA
young	126	NA
young	116	NA
young	25	NA
young	222	NA
young	264	NA
young	155	NA
young	32	NA
young	238	NA
young	97	NA
young	101	NA
young	129	NA
young	88	NA
young	133	NA
young	154	NA
young	170	NA
young	77	NA
young	164	NA
young	93	NA
young	124	NA
young	276	NA
young	43	NA
young	225	NA
young	282	NA
young	211	NA
young	243	NA
young	49	NA
young	217	NA
young	210	NA
young	104	NA
young	208	NA
young	264	NA
young	267	NA
young	66	NA
young	250	NA
young	285	NA
young	178	NA
young	58	NA
young	85	NA
young	21	NA
young	166	NA
young	112	NA
young	289	NA
young	273	NA
young	135	NA
young	143	NA
young	88	NA
young	171	NA
young	226	NA
young	77	NA
young	175	NA
young	259	NA
young	173	NA
young	152	NA
young	55	NA
young	192	NA
young	253	NA
young	22	NA
young	247	NA
young	254	NA
young	185	NA
young	83	NA
young	67	NA
young	264	NA
young	113	NA
young	13	NA
young	56	NA
young	294	NA
young	272	NA
young	126	NA
young	287	NA
young	234	NA
young	53	NA
young	265	NA
young	132	NA
young	37	NA
young	13	NA
young	240	NA
young	204	NA
young	67	NA
young	227	NA
young	71	NA
young	256	NA
young	101	NA
young	49	NA
young	217	NA
young	176	NA
young	182	NA
young	221	NA
young	251	NA
young	188	NA
young	247	NA
young	160	NA
young	114	NA
young	164	NA
young	184	NA
young	74	NA
young	280	NA
young	278	NA
young	181	NA
young	175	NA
young	41	NA
young	163	NA
young	197	NA
young	72	NA
young	223	NA
young	29	NA
young	283	NA
young	269	NA
young	239	NA
young	138	NA
young	149	NA
young	18	NA
young	267	NA
young	221	NA
young	128	NA
young	267	NA
young	35	NA
young	255	NA
young	238	NA
young	112	NA
young	295	NA
young	186	NA
young	183	NA
young	249	NA
young	179	NA
young	225	NA
young	28	NA
young	109	NA
young	163	NA
young	115	NA
young	200	NA
young	46	NA
young	196	NA
young	242	NA
young	228	NA
young	128	NA
young	121	NA
young	183	NA
young	238	NA
young	45	NA
young	75	NA
young	81	NA
young	142	NA
young	282	NA
young	133	NA
young	229	NA
young	296	NA
young	133	NA
young	155	NA
young	248	NA
young	21	NA
young	162	NA
young	196	NA
young	23	NA
young	88	NA
young	252	NA
young	201	NA
young	256	NA
young	192	NA
young	134	NA
young	114	NA
young	94	NA
young	271	NA
young	228	NA
young	125	NA
young	242	NA
young	88	NA
young	134	NA
young	268	NA
young	178	NA
young	180	NA
young	188	NA
young	166	NA
young	279	NA
young	287	NA
young	87	NA
young	230	NA
young	56	NA
young	234	NA
young	32	NA
young	229	NA
young	217	NA
young	193	NA
young	192	NA
young	49	NA
young	181	NA
young	35	NA
young	48	NA
young	116	NA
young	221	NA
young	184	NA
young	263	NA
young	186	NA
young	87	NA
young	105	NA
young	36	NA
young	62	NA
young	37	NA
young	250	NA
young	198	NA
young	59	NA
young	184	NA
young	13	NA
young	148	NA
young	147	NA
young	134	NA
young	244	NA
young	191	NA
young	173	NA
young	120	NA
young	191	NA
young	281	NA
young	234	NA
young	285	NA
young	185	NA
young	13	NA
young	104	NA
young	292	NA
young	72	NA
young	82	NA
young	63	NA
young	191	NA
young	87	NA
young	230	NA
young	191	NA
young	126	NA
young	234	NA
young	112	NA
young	281	NA
young	253	NA
young	241	NA
young	238	NA
young	236	NA
young	232	NA
young	235	NA
young	216	NA
young	67	NA
young	167	NA
young	74	NA
young	53	NA
young	79	NA
young	102	NA
young	200	NA
young	289	NA
young	70	NA
young	206	NA
young	109	NA
young	143	NA
young	260	NA
young	254	NA
young	50	NA
young	135	NA
young	199	NA
young	115	NA
young	53	NA
young	253	NA
young	83	NA
young	142	NA
young	22	NA
young	158	NA
young	55	NA
young	84	NA
young	43	NA
young	108	NA
young	288	NA
young	202	NA
young	172	NA
young	109	NA
young	62	NA
young	103	NA
young	172	NA
young	128	NA
young	98	NA
young	258	NA
young	257	NA
young	282	NA
young	38	NA
young	91	NA
young	260	NA
young	226	NA
young	34	NA
young	148	NA
young	246	NA
young	13	NA
young	132	NA
young	206	NA
young	22	NA
young	220	NA
young	298	NA
young	10	NA
young	97	NA
young	15	NA
young	181	NA
young	216	NA
young	129	NA
young	106	NA
young	66	NA
young	261	NA
young	218	NA
young	201	NA
young	200	NA
young	241	NA
young	164	NA
young	248	NA
young	64	NA
young	215	NA
young	244	NA
young	171	NA
young	64	NA
young	200	NA
young	140	NA
young	215	NA
young	141	NA
young	96	NA
young	295	NA
young	204	NA
young	32	NA
young	53	NA
young	167	NA
young	207	NA
young	101	NA
young	277	NA
young	195	NA
young	24	NA
young	290	NA
young	207	NA
young	193	NA
young	43	NA
young	203	NA
young	139	NA
young	277	NA
young	113	NA
young	11	NA
young	65	NA
young	217	NA
young	76	NA
young	198	NA
young	154	NA
young	240	NA
young	162	NA
young	102	NA
young	163	NA
young	266	NA
young	295	NA
young	163	NA
young	169	NA
young	159	NA
young	111	NA
young	266	NA
young	44	NA
young	64	NA
young	96	NA
young	283	NA
young	208	NA
young	151	NA
young	21	NA
young	172	NA
young	170	NA
young	74	NA
young	264	NA
young	135	NA
young	70	NA
young	61	NA
young	64	NA
young	28	NA
young	289	NA
young	255	NA
young	180	NA
young	126	NA
young	218	NA
young	156	NA
young	241	NA
young	81	NA
young	296	NA
young	109	NA
young	226	NA
young	51	NA
young	221	NA
young	154	NA
young	82	NA
young	52	NA
young	128	NA
young	46	NA
young	93	NA
young	207	NA
young	280	NA
young	299	NA
young	72	NA
young	256	NA
young	186	NA
young	19	NA
young	151	NA
young	289	NA
young	88	NA
young	154	NA
young	35	NA
young	226	NA
young	111	NA
young	268	NA
young	11	NA
young	139	NA
young	227	NA
young	208	NA
young	94	NA
young	295	NA
young	74	NA
young	46	NA
young	115	NA
young	168	NA
young	284	NA
young	20	NA
young	287	NA
young	74	NA
young	90	NA
young	176	NA
young	91	NA
young	252	NA
young	70	NA
young	252	NA
young	163	NA
young	184	NA
